datetime,rec_generation_mwh,rec_load_mwh,internal_sharing_mwh,grid_import_mwh,grid_export_mwh
2016-01-01 16:00:00,0.0,0.07730148750000009,0.0,0.07730148750000009,0.0
2016-01-01 16:15:00,0.0,0.08357691449999957,0.0,0.08357691449999957,0.0
2016-01-01 16:30:00,0.0,0.12141534170000012,0.0,0.12141534170000012,0.0
2016-01-01 16:45:00,0.0,0.12750438849999962,0.0,0.12750438849999962,0.0
2016-01-01 17:00:00,0.0,0.0958396587,0.0,0.0958396587,0.0
2016-01-01 17:15:00,0.0,0.10709554889999999,0.0,0.10709554889999999,0.0
2016-01-01 17:30:00,0.0,0.10644198069999901,0.0,0.10644198069999901,0.0
2016-01-01 17:45:00,0.0,0.13891209310000013,0.0,0.13891209310000013,0.0
2016-01-01 18:00:00,0.0,0.11134765430000006,0.0,0.11134765430000006,0.0
2016-01-01 18:15:00,0.0,0.1186133850999999,0.0,0.1186133850999999,0.0
2016-01-01 18:30:00,0.0,0.08350538629999908,0.0,0.08350538629999908,0.0
2016-01-01 18:45:00,0.0,0.11863919439999847,0.0,0.11863919439999847,0.0
2016-01-01 19:00:00,0.0,0.1642005320999989,0.0,0.1642005320999989,0.0
2016-01-01 19:15:00,0.0,0.1451447947999988,0.0,0.1451447947999988,0.0
2016-01-01 19:30:00,0.0,0.14427888919999846,0.0,0.14427888919999846,0.0
2016-01-01 19:45:00,0.0,0.16809519960000002,0.0,0.16809519960000002,0.0
2016-01-01 20:00:00,0.0,0.15107648919999953,0.0,0.15107648919999953,0.0
2016-01-01 20:15:00,0.0,0.13377099640000004,0.0,0.13377099640000004,0.0
2016-01-01 20:30:00,0.0,0.12727134099999765,0.0,0.12727134099999765,0.0
2016-01-01 20:45:00,0.0,0.11875377389999903,0.0,0.11875377389999903,0.0
2016-01-01 21:00:00,0.0,0.060776996699997976,0.0,0.060776996699997976,0.0
2016-01-01 21:15:00,0.0,0.051843603299998806,0.0,0.051843603299998806,0.0
2016-01-01 21:30:00,0.0,0.08945564230000003,0.0,0.08945564230000003,0.0
2016-01-01 21:45:00,0.0,0.0756312563,0.0,0.0756312563,0.0
2016-01-01 22:00:00,0.0,0.06109176920000001,0.0,0.06109176920000001,0.0
2016-01-01 22:15:00,0.0,0.09970395569999893,0.0,0.09970395569999893,0.0
2016-01-01 22:30:00,0.0,0.12795364219999872,0.0,0.12795364219999872,0.0
2016-01-01 22:45:00,0.0,0.12627617169999997,0.0,0.12627617169999997,0.0
2016-01-01 23:00:00,0.0,0.12574511959999998,0.0,0.12574511959999998,0.0
2016-01-01 23:15:00,0.0,0.10279180569999927,0.0,0.10279180569999927,0.0
2016-01-01 23:30:00,0.0,0.08187905239999912,0.0,0.08187905239999912,0.0
2016-01-01 23:45:00,0.0,0.05506252679999798,0.0,0.05506252679999798,0.0
2016-01-02 00:00:00,0.0,0.037407383700000026,0.0,0.037407383700000026,0.0
2016-01-02 00:15:00,0.0,0.045945285300000034,0.0,0.045945285300000034,0.0
2016-01-02 00:30:00,0.0,0.04297457129999804,0.0,0.04297457129999804,0.0
2016-01-02 00:45:00,0.0,0.032829347099999996,0.0,0.032829347099999996,0.0
2016-01-02 01:00:00,0.0,0.026113342100000003,0.0,0.026113342100000003,0.0
2016-01-02 01:15:00,0.0,0.04389916349999799,0.0,0.04389916349999799,0.0
2016-01-02 01:30:00,0.0,0.059808141899999986,0.0,0.059808141899999986,0.0
2016-01-02 01:45:00,0.0,0.04819819459999943,0.0,0.04819819459999943,0.0
2016-01-02 02:00:00,0.0,0.0378974341,0.0,0.0378974341,0.0
2016-01-02 02:15:00,0.0,0.051085817799999676,0.0,0.051085817799999676,0.0
2016-01-02 02:30:00,0.0,0.06551791959999997,0.0,0.06551791959999997,0.0
2016-01-02 02:45:00,0.0,0.06539551359999998,0.0,0.06539551359999998,0.0
2016-01-02 03:00:00,0.0,0.06307238809999989,0.0,0.06307238809999989,0.0
2016-01-02 03:15:00,0.0,0.04120652939999979,0.0,0.04120652939999979,0.0
2016-01-02 03:30:00,0.0,0.017767150999998885,0.0,0.017767150999998885,0.0
2016-01-02 03:45:00,0.0,0.019671882100000003,0.0,0.019671882100000003,0.0
2016-01-02 04:00:00,0.0,0.01971450340000001,0.0,0.01971450340000001,0.0
2016-01-02 04:15:00,0.0,0.0214866081,0.0,0.0214866081,0.0
2016-01-02 04:30:00,0.0,0.021918652299999907,0.0,0.021918652299999907,0.0
2016-01-02 04:45:00,0.0,0.037428444500000005,0.0,0.037428444500000005,0.0
2016-01-02 05:00:00,0.0,0.05597825570000005,0.0,0.05597825570000005,0.0
2016-01-02 05:15:00,0.0,0.0375093741,0.0,0.0375093741,0.0
2016-01-02 05:30:00,0.0,0.020385738299999998,0.0,0.020385738299999998,0.0
2016-01-02 05:45:00,0.0,0.04248968829999977,0.0,0.04248968829999977,0.0
2016-01-02 06:00:00,0.0,0.0650990061,0.0,0.0650990061,0.0
2016-01-02 06:15:00,0.0,0.07825435179999797,0.0,0.07825435179999797,0.0
2016-01-02 06:30:00,0.0,0.08104436989999889,0.0,0.08104436989999889,0.0
2016-01-02 06:45:00,0.0,0.056431380099999776,0.0,0.056431380099999776,0.0
2016-01-02 07:00:00,0.0,0.03361106690000003,0.0,0.03361106690000003,0.0
2016-01-02 07:15:00,0.0,0.054946394600000004,0.0,0.054946394600000004,0.0
2016-01-02 07:30:00,0.0,0.07645358799999998,0.0,0.07645358799999998,0.0
2016-01-02 07:45:00,0.0,0.06925583759999998,0.0,0.06925583759999998,0.0
2016-01-02 08:00:00,0.0,0.04955876110000002,0.0,0.04955876110000002,0.0
2016-01-02 08:15:00,0.0,0.0394888461999984,0.0,0.0394888461999984,0.0
2016-01-02 08:30:00,0.0,0.046963081499998525,0.0,0.046963081499998525,0.0
2016-01-02 08:45:00,0.0,0.04640080759999998,0.0,0.04640080759999998,0.0
2016-01-02 09:00:00,0.0,0.039010439499999994,0.0,0.039010439499999994,0.0
2016-01-02 09:15:00,0.0,0.08291203469999935,0.0,0.08291203469999935,0.0
2016-01-02 09:30:00,0.0,0.1294546929999968,0.0,0.1294546929999968,0.0
2016-01-02 09:45:00,0.0,0.14093580429999952,0.0,0.14093580429999952,0.0
2016-01-02 10:00:00,0.0,0.14954351820000003,0.0,0.14954351820000003,0.0
2016-01-02 10:15:00,0.0,0.14965400099999998,0.0,0.14965400099999998,0.0
2016-01-02 10:30:00,0.0,0.16605117989999868,0.0,0.16605117989999868,0.0
2016-01-02 10:45:00,0.0,0.1549780000999974,0.0,0.1549780000999974,0.0
2016-01-02 11:00:00,0.0,0.1556726828999985,0.0,0.1556726828999985,0.0
2016-01-02 11:15:00,0.0023173004827998,0.09881500959999674,0.0023173004827998,0.09649770911719695,0.0
2016-01-02 11:30:00,0.0046346009655997,0.08286381629999838,0.0046346009655997,0.07822921533439868,0.0
2016-01-02 11:45:00,0.0069519013694999,0.07474717879999997,0.0069519013694999,0.06779527743050007,0.0
2016-01-02 12:00:00,0.0092692018522996,0.06646582299999995,0.0092692018522996,0.057196621147700355,0.0
2016-01-02 12:15:00,0.0069519013694999,0.0779391268,0.0069519013694999,0.0709872254305001,0.0
2016-01-02 12:30:00,0.0046346009655997,0.0719440202,0.0046346009655997,0.0673094192344003,0.0
2016-01-02 12:45:00,0.0023173004827998,0.09891165569999717,0.0023173004827998,0.09659435521719738,0.0
2016-01-02 13:00:00,0.0,0.16534685609999816,0.0,0.16534685609999816,0.0
2016-01-02 13:15:00,0.0,0.16234884099999966,0.0,0.16234884099999966,0.0
2016-01-02 13:30:00,0.0,0.1820450022,0.0,0.1820450022,0.0
2016-01-02 13:45:00,0.0,0.15104555729999888,0.0,0.15104555729999888,0.0
2016-01-02 14:00:00,0.0,0.10229873069999865,0.0,0.10229873069999865,0.0
2016-01-02 14:15:00,0.0,0.08414938520000001,0.0,0.08414938520000001,0.0
2016-01-02 14:30:00,0.0,0.06314259319999892,0.0,0.06314259319999892,0.0
2016-01-02 14:45:00,0.0,0.08145786309999993,0.0,0.08145786309999993,0.0
2016-01-02 15:00:00,0.0,0.10526543939999805,0.0,0.10526543939999805,0.0
2016-01-02 15:15:00,0.0,0.14485058769999667,0.0,0.14485058769999667,0.0
2016-01-02 15:30:00,0.0,0.1663511812000001,0.0,0.1663511812000001,0.0
2016-01-02 15:45:00,0.0,0.17209644899999904,0.0,0.17209644899999904,0.0
2016-01-02 16:00:00,0.0,0.17996070869999825,0.0,0.17996070869999825,0.0
2016-01-02 16:15:00,0.0,0.15032808069999806,0.0,0.15032808069999806,0.0
2016-01-02 16:30:00,0.0,0.13064584010000002,0.0,0.13064584010000002,0.0
2016-01-02 16:45:00,0.0,0.10196282829999877,0.0,0.10196282829999877,0.0
2016-01-02 17:00:00,0.0,0.09351124720000008,0.0,0.09351124720000008,0.0
2016-01-02 17:15:00,0.0,0.08866017139999911,0.0,0.08866017139999911,0.0
2016-01-02 17:30:00,0.0,0.07662003299999992,0.0,0.07662003299999992,0.0
2016-01-02 17:45:00,0.0,0.07443829079999993,0.0,0.07443829079999993,0.0
2016-01-02 18:00:00,0.0,0.06492827809999861,0.0,0.06492827809999861,0.0
2016-01-02 18:15:00,0.0,0.09266634429999573,0.0,0.09266634429999573,0.0
2016-01-02 18:30:00,0.0,0.06820407689999688,0.0,0.06820407689999688,0.0
