datetime,DA_price,ID_price,imbalance_price,retail_price,feedin_price
2016-01-01 00:00:00,30.86,30.09,57.52,201.0,82.4
2016-01-01 00:15:00,18.9,20.6,5.93,201.0,82.4
2016-01-01 00:30:00,16.24,16.99,6.63,201.0,82.4
2016-01-01 00:45:00,12.0,12.24,5.65,201.0,82.4
2016-01-01 01:00:00,21.62,20.13,62.35,201.0,82.4
2016-01-01 01:15:00,18.46,17.19,1.83,201.0,82.4
2016-01-01 01:30:00,16.92,15.42,0.92,201.0,82.4
2016-01-01 01:45:00,17.0,18.24,3.55,201.0,82.4
2016-01-01 02:00:00,22.06,22.51,6.98,201.0,82.4
2016-01-01 02:15:00,16.91,17.61,6.98,201.0,82.4
2016-01-01 02:30:00,12.46,11.27,34.83,201.0,82.4
2016-01-01 02:45:00,18.46,20.19,-53.27,201.0,82.4
2016-01-01 03:00:00,15.0,16.0,-59.93,201.0,82.4
2016-01-01 03:15:00,10.53,9.92,-5.8,201.0,82.4
2016-01-01 03:30:00,15.35,14.37,-10.34,201.0,82.4
2016-01-01 03:45:00,17.07,15.99,6.4,201.0,82.4
2016-01-01 04:00:00,10.97,10.54,5.06,201.0,82.4
2016-01-01 04:15:00,11.46,11.52,0.54,201.0,82.4
2016-01-01 04:30:00,15.79,15.58,3.48,201.0,82.4
2016-01-01 04:45:00,13.67,13.1,58.73,201.0,82.4
2016-01-01 05:00:00,10.2,10.43,-16.65,201.0,82.4
2016-01-01 05:15:00,13.53,12.55,-5.26,201.0,82.4
2016-01-01 05:30:00,15.78,15.12,59.25,201.0,82.4
2016-01-01 05:45:00,17.4,16.93,65.89,201.0,82.4
2016-01-01 06:00:00,13.39,13.27,116.71,201.0,82.4
2016-01-01 06:15:00,16.55,17.49,84.73,201.0,82.4
2016-01-01 06:30:00,13.95,13.11,118.86,201.0,82.4
2016-01-01 06:45:00,20.5,20.56,67.38,201.0,82.4
2016-01-01 07:00:00,10.66,10.86,67.52,201.0,82.4
2016-01-01 07:15:00,14.98,13.62,6.12,201.0,82.4
2016-01-01 07:30:00,20.3,20.74,-0.02,201.0,82.4
2016-01-01 07:45:00,25.87,24.17,78.0,201.0,82.4
2016-01-01 08:00:00,15.05,13.74,4.67,201.0,82.4
2016-01-01 08:15:00,20.54,22.38,-4.14,201.0,82.4
2016-01-01 08:30:00,26.8,29.3,87.89,201.0,82.4
2016-01-01 08:45:00,30.76,32.66,88.11,201.0,82.4
2016-01-01 09:00:00,20.0,19.22,6.58,201.0,82.4
2016-01-01 09:15:00,23.96,22.03,3.54,201.0,82.4
2016-01-01 09:30:00,30.12,31.23,0.45,201.0,82.4
2016-01-01 09:45:00,31.88,31.5,-1.11,201.0,82.4
2016-01-01 10:00:00,22.66,20.95,-15.02,201.0,82.4
2016-01-01 10:15:00,28.08,28.05,-33.0,201.0,82.4
2016-01-01 10:30:00,27.0,24.49,-139.25,201.0,82.4
2016-01-01 10:45:00,32.22,34.86,-11.41,201.0,82.4
2016-01-01 11:00:00,22.06,21.0,-211.47,201.0,82.4
2016-01-01 11:15:00,26.94,27.82,-11.78,201.0,82.4
2016-01-01 11:30:00,32.33,31.11,-17.88,201.0,82.4
2016-01-01 11:45:00,34.66,34.8,-8.63,201.0,82.4
2016-01-01 12:00:00,25.79,26.03,5.04,201.0,82.4
2016-01-01 12:15:00,32.25,30.22,-29.74,201.0,82.4
2016-01-01 12:30:00,33.22,36.34,-33.4,201.0,82.4
2016-01-01 12:45:00,26.7,28.17,-16.34,201.0,82.4
2016-01-01 13:00:00,25.51,27.75,3.77,201.0,82.4
2016-01-01 13:15:00,26.14,28.2,7.88,201.0,82.4
2016-01-01 13:30:00,31.25,31.86,8.7,201.0,82.4
2016-01-01 13:45:00,31.08,33.7,13.03,201.0,82.4
2016-01-01 14:00:00,20.5,18.81,60.77,201.0,82.4
2016-01-01 14:15:00,26.75,25.12,61.34,201.0,82.4
2016-01-01 14:30:00,32.15,29.23,65.85,201.0,82.4
2016-01-01 14:45:00,34.59,33.38,65.09,201.0,82.4
2016-01-01 15:00:00,18.3,17.89,4.69,201.0,82.4
2016-01-01 15:15:00,26.04,24.85,11.63,201.0,82.4
2016-01-01 15:30:00,32.65,34.8,32.39,201.0,82.4
2016-01-01 15:45:00,38.89,37.78,-13.67,201.0,82.4
2016-01-01 16:00:00,16.99,16.25,3.04,201.0,82.4
2016-01-01 16:15:00,27.81,28.05,6.14,201.0,82.4
2016-01-01 16:30:00,35.58,33.02,16.09,201.0,82.4
2016-01-01 16:45:00,46.0,48.78,15.91,201.0,82.4
2016-01-01 17:00:00,28.32,25.91,14.16,201.0,82.4
2016-01-01 17:15:00,36.3,39.83,12.53,201.0,82.4
2016-01-01 17:30:00,39.47,41.62,15.26,201.0,82.4
2016-01-01 17:45:00,44.0,41.35,17.78,201.0,82.4
2016-01-01 18:00:00,32.0,28.84,13.45,201.0,82.4
2016-01-01 18:15:00,41.75,44.38,12.22,201.0,82.4
2016-01-01 18:30:00,42.25,44.0,7.64,201.0,82.4
2016-01-01 18:45:00,36.0,37.65,8.37,201.0,82.4
2016-01-01 19:00:00,43.81,46.19,14.74,201.0,82.4
2016-01-01 19:15:00,37.9,34.67,6.31,201.0,82.4
2016-01-01 19:30:00,36.82,35.78,3.78,201.0,82.4
2016-01-01 19:45:00,27.47,25.36,4.47,201.0,82.4
2016-01-01 20:00:00,48.0,51.49,6.5,201.0,82.4
2016-01-01 20:15:00,32.04,32.83,58.47,201.0,82.4
2016-01-01 20:30:00,26.65,25.75,38.56,201.0,82.4
2016-01-01 20:45:00,19.5,17.8,4.08,201.0,82.4
2016-01-01 21:00:00,35.51,34.17,60.16,201.0,82.4
2016-01-01 21:15:00,26.9,25.96,55.58,201.0,82.4
2016-01-01 21:30:00,26.61,27.83,6.32,201.0,82.4
2016-01-01 21:45:00,23.71,24.36,10.15,201.0,82.4
2016-01-01 22:00:00,40.71,43.86,71.74,201.0,82.4
2016-01-01 22:15:00,31.31,31.14,-11.0,201.0,82.4
2016-01-01 22:30:00,24.17,22.33,39.01,201.0,82.4
2016-01-01 22:45:00,13.37,13.94,39.01,201.0,82.4
2016-01-01 23:00:00,39.24,41.29,-11.0,201.0,82.4
2016-01-01 23:15:00,25.9,26.22,-11.0,201.0,82.4
2016-01-01 23:30:00,22.8,24.04,12.8,201.0,82.4
2016-01-01 23:45:00,7.4,7.39,10.6,201.0,82.4
2016-01-02 00:00:00,40.7,40.89,5.67,201.0,82.4
2016-01-02 00:15:00,29.58,29.15,5.07,201.0,82.4
2016-01-02 00:30:00,21.84,19.77,6.07,201.0,82.4
2016-01-02 00:45:00,12.0,11.06,3.97,201.0,82.4
2016-01-02 01:00:00,51.0,46.22,-58.8,201.0,82.4
2016-01-02 01:15:00,23.92,24.57,65.95,201.0,82.4
2016-01-02 01:30:00,14.1,13.58,-58.8,201.0,82.4
2016-01-02 01:45:00,10.4,10.42,-58.35,201.0,82.4
2016-01-02 02:00:00,34.7,37.53,63.54,201.0,82.4
2016-01-02 02:15:00,23.46,22.28,80.31,201.0,82.4
2016-01-02 02:30:00,19.5,19.15,78.87,201.0,82.4
2016-01-02 02:45:00,12.0,12.61,79.57,201.0,82.4
2016-01-02 03:00:00,26.67,25.22,5.21,201.0,82.4
2016-01-02 03:15:00,24.17,22.13,1.13,201.0,82.4
2016-01-02 03:30:00,17.0,16.29,5.2,201.0,82.4
2016-01-02 03:45:00,12.0,11.19,30.15,201.0,82.4
2016-01-02 04:00:00,25.58,27.78,63.08,201.0,82.4
2016-01-02 04:15:00,22.6,23.99,-58.4,201.0,82.4
2016-01-02 04:30:00,12.7,13.04,-0.81,201.0,82.4
2016-01-02 04:45:00,3.14,3.37,6.08,201.0,82.4
2016-01-02 05:00:00,30.11,31.94,6.06,201.0,82.4
2016-01-02 05:15:00,16.3,15.28,4.14,201.0,82.4
2016-01-02 05:30:00,12.0,12.94,5.49,201.0,82.4
2016-01-02 05:45:00,10.0,10.08,77.22,201.0,82.4
2016-01-02 06:00:00,20.4,21.65,-17.87,201.0,82.4
2016-01-02 06:15:00,19.62,21.17,-82.63,201.0,82.4
2016-01-02 06:30:00,16.32,15.73,-14.37,201.0,82.4
2016-01-02 06:45:00,21.2,19.55,77.36,201.0,82.4
2016-01-02 07:00:00,16.07,15.2,-2.67,201.0,82.4
2016-01-02 07:15:00,25.8,25.42,76.95,201.0,82.4
2016-01-02 07:30:00,26.0,27.65,76.59,201.0,82.4
2016-01-02 07:45:00,32.03,34.34,76.19,201.0,82.4
2016-01-02 08:00:00,22.0,19.83,83.64,201.0,82.4
2016-01-02 08:15:00,29.52,29.58,11.64,201.0,82.4
2016-01-02 08:30:00,26.0,25.57,12.28,201.0,82.4
2016-01-02 08:45:00,29.0,27.39,12.68,201.0,82.4
2016-01-02 09:00:00,34.66,32.02,-9.25,201.0,82.4
2016-01-02 09:15:00,31.57,30.54,-15.9,201.0,82.4
2016-01-02 09:30:00,26.43,28.77,-18.29,201.0,82.4
2016-01-02 09:45:00,21.67,20.9,-20.16,201.0,82.4
2016-01-02 10:00:00,38.19,38.33,-11.59,201.0,82.4
2016-01-02 10:15:00,31.27,32.54,-11.77,201.0,82.4
2016-01-02 10:30:00,24.49,23.82,-14.57,201.0,82.4
2016-01-02 10:45:00,24.0,26.26,-18.54,201.0,82.4
2016-01-02 11:00:00,26.83,29.31,-10.13,201.0,82.4
2016-01-02 11:15:00,32.06,30.47,-11.42,201.0,82.4
2016-01-02 11:30:00,30.74,30.72,-10.15,201.0,82.4
2016-01-02 11:45:00,23.85,22.9,-15.09,201.0,82.4
2016-01-02 12:00:00,37.54,35.92,91.81,201.0,82.4
2016-01-02 12:15:00,25.36,23.01,-8.92,201.0,82.4
2016-01-02 12:30:00,24.0,24.53,-10.38,201.0,82.4
2016-01-02 12:45:00,16.21,16.22,-16.29,201.0,82.4
2016-01-02 13:00:00,28.47,25.92,89.01,201.0,82.4
2016-01-02 13:15:00,22.3,21.31,88.56,201.0,82.4
2016-01-02 13:30:00,25.35,27.42,-8.52,201.0,82.4
2016-01-02 13:45:00,18.41,17.45,-8.69,201.0,82.4
2016-01-02 14:00:00,26.59,24.7,-8.82,201.0,82.4
2016-01-02 14:15:00,20.9,20.86,-9.28,201.0,82.4
2016-01-02 14:30:00,20.9,22.93,-7.7,201.0,82.4
2016-01-02 14:45:00,26.59,25.22,-8.09,201.0,82.4
2016-01-02 15:00:00,21.17,21.9,87.73,201.0,82.4
2016-01-02 15:15:00,22.75,23.94,88.56,201.0,82.4
2016-01-02 15:30:00,26.7,25.3,88.12,201.0,82.4
2016-01-02 15:45:00,19.37,20.25,89.2,201.0,82.4
2016-01-02 16:00:00,11.56,11.25,0.69,201.0,82.4
2016-01-02 16:15:00,22.61,23.21,0.95,201.0,82.4
2016-01-02 16:30:00,30.2,31.01,92.27,201.0,82.4
2016-01-02 16:45:00,37.59,37.86,5.0,201.0,82.4
2016-01-02 17:00:00,14.5,13.31,-2.8,201.0,82.4
2016-01-02 17:15:00,28.76,30.69,13.64,201.0,82.4
2016-01-02 17:30:00,36.87,35.55,14.72,201.0,82.4
2016-01-02 17:45:00,34.0,31.87,14.69,201.0,82.4
2016-01-02 18:00:00,37.84,34.36,-4.88,201.0,82.4
2016-01-02 18:15:00,26.56,27.04,14.58,201.0,82.4
2016-01-02 18:30:00,27.85,28.84,15.28,201.0,82.4
2016-01-02 18:45:00,17.73,16.02,-1.14,201.0,82.4
2016-01-02 19:00:00,30.29,30.36,1.03,201.0,82.4
2016-01-02 19:15:00,33.9,32.05,0.1,201.0,82.4
2016-01-02 19:30:00,26.56,27.33,0.25,201.0,82.4
2016-01-02 19:45:00,16.2,15.14,-2.94,201.0,82.4
2016-01-02 20:00:00,33.8,35.09,-2.96,201.0,82.4
2016-01-02 20:15:00,23.22,22.69,11.37,201.0,82.4
2016-01-02 20:30:00,17.69,19.24,11.97,201.0,82.4
2016-01-02 20:45:00,12.1,11.22,7.41,201.0,82.4
2016-01-02 21:00:00,21.9,21.2,6.82,201.0,82.4
2016-01-02 21:15:00,13.71,12.65,8.34,201.0,82.4
2016-01-02 21:30:00,15.66,16.99,56.14,201.0,82.4
2016-01-02 21:45:00,16.68,17.94,7.67,201.0,82.4
2016-01-02 22:00:00,20.4,19.41,9.85,201.0,82.4
2016-01-02 22:15:00,19.8,20.43,8.77,201.0,82.4
2016-01-02 22:30:00,18.22,19.38,12.22,201.0,82.4
2016-01-02 22:45:00,4.0,4.04,-6.45,201.0,82.4
2016-01-02 23:00:00,21.53,21.66,-15.05,201.0,82.4
2016-01-02 23:15:00,13.8,13.09,14.39,201.0,82.4
2016-01-02 23:30:00,14.4,13.23,14.65,201.0,82.4
2016-01-02 23:45:00,0.0,0.0,7.07,201.0,82.4
2016-01-03 00:00:00,21.4,23.11,-0.93,201.0,82.4
2016-01-03 00:15:00,15.06,15.46,0.59,201.0,82.4
2016-01-03 00:30:00,9.03,8.74,0.08,201.0,82.4
2016-01-03 00:45:00,6.0,5.82,-0.8,201.0,82.4
2016-01-03 01:00:00,21.1,22.05,59.47,201.0,82.4
2016-01-03 01:15:00,10.79,11.65,77.56,201.0,82.4
2016-01-03 01:30:00,7.86,8.47,1.61,201.0,82.4
2016-01-03 01:45:00,3.4,3.59,-0.45,201.0,82.4
2016-01-03 02:00:00,13.22,13.6,-50.9,201.0,82.4
2016-01-03 02:15:00,8.62,7.9,-2.62,201.0,82.4
2016-01-03 02:30:00,12.0,11.19,75.17,201.0,82.4
2016-01-03 02:45:00,6.0,6.48,0.04,201.0,82.4
2016-01-03 03:00:00,7.56,7.72,78.48,201.0,82.4
2016-01-03 03:15:00,4.42,3.99,-0.84,201.0,82.4
2016-01-03 03:30:00,6.0,5.52,-12.35,201.0,82.4
2016-01-03 03:45:00,6.0,6.2,77.89,201.0,82.4
2016-01-03 04:00:00,4.82,4.34,78.64,201.0,82.4
2016-01-03 04:15:00,5.1,4.75,78.69,201.0,82.4
2016-01-03 04:30:00,6.0,6.06,80.55,201.0,82.4
2016-01-03 04:45:00,6.5,6.75,-56.0,201.0,82.4
2016-01-03 05:00:00,9.9,10.2,78.2,201.0,82.4
2016-01-03 05:15:00,1.8,1.7,80.13,201.0,82.4
2016-01-03 05:30:00,0.07,0.07,78.23,201.0,82.4
2016-01-03 05:45:00,9.6,9.1,80.1,201.0,82.4
2016-01-03 06:00:00,-2.0,-1.93,-60.97,201.0,82.4
2016-01-03 06:15:00,0.47,0.49,78.19,201.0,82.4
2016-01-03 06:30:00,5.5,5.66,79.64,201.0,82.4
2016-01-03 06:45:00,17.91,19.16,81.83,201.0,82.4
2016-01-03 07:00:00,-3.2,-3.3,-71.03,201.0,82.4
2016-01-03 07:15:00,8.4,8.51,78.27,201.0,82.4
2016-01-03 07:30:00,10.9,10.01,79.24,201.0,82.4
2016-01-03 07:45:00,24.7,24.05,79.22,201.0,82.4
2016-01-03 08:00:00,-6.0,-5.72,-5.16,201.0,82.4
2016-01-03 08:15:00,17.37,16.48,91.79,201.0,82.4
2016-01-03 08:30:00,19.4,21.24,94.27,201.0,82.4
2016-01-03 08:45:00,26.74,26.17,95.38,201.0,82.4
2016-01-03 09:00:00,13.91,15.0,100.15,201.0,82.4
2016-01-03 09:15:00,16.5,16.93,96.89,201.0,82.4
2016-01-03 09:30:00,17.65,18.69,62.33,201.0,82.4
2016-01-03 09:45:00,21.92,21.93,8.2,201.0,82.4
2016-01-03 10:00:00,19.1,19.39,92.65,201.0,82.4
2016-01-03 10:15:00,16.0,15.98,7.67,201.0,82.4
2016-01-03 10:30:00,17.1,16.06,2.49,201.0,82.4
2016-01-03 10:45:00,25.8,26.95,88.07,201.0,82.4
2016-01-03 11:00:00,14.0,13.39,8.82,201.0,82.4
2016-01-03 11:15:00,17.0,15.38,88.36,201.0,82.4
2016-01-03 11:30:00,26.58,27.35,88.82,201.0,82.4
2016-01-03 11:45:00,32.49,30.39,91.54,201.0,82.4
2016-01-03 12:00:00,25.8,28.07,94.0,201.0,82.4
2016-01-03 12:15:00,24.61,26.84,91.7,201.0,82.4
2016-01-03 12:30:00,18.9,20.47,57.32,201.0,82.4
2016-01-03 12:45:00,14.0,13.64,88.74,201.0,82.4
2016-01-03 13:00:00,20.1,18.15,90.61,201.0,82.4
2016-01-03 13:15:00,19.1,20.74,92.59,201.0,82.4
2016-01-03 13:30:00,24.0,23.66,94.02,201.0,82.4
2016-01-03 13:45:00,19.02,20.8,89.31,201.0,82.4
2016-01-03 14:00:00,14.19,15.51,89.57,201.0,82.4
2016-01-03 14:15:00,16.5,17.66,-7.21,201.0,82.4
2016-01-03 14:30:00,21.24,20.37,88.3,201.0,82.4
2016-01-03 14:45:00,29.8,29.12,89.53,201.0,82.4
2016-01-03 15:00:00,12.09,12.94,89.2,201.0,82.4
2016-01-03 15:15:00,16.2,15.61,90.48,201.0,82.4
2016-01-03 15:30:00,23.5,21.95,91.13,201.0,82.4
2016-01-03 15:45:00,30.2,30.54,91.98,201.0,82.4
2016-01-03 16:00:00,7.71,8.38,0.92,201.0,82.4
2016-01-03 16:15:00,15.89,16.51,94.53,201.0,82.4
2016-01-03 16:30:00,30.1,30.52,102.38,201.0,82.4
2016-01-03 16:45:00,39.47,36.29,106.47,201.0,82.4
2016-01-03 17:00:00,12.17,12.45,106.15,201.0,82.4
2016-01-03 17:15:00,26.05,28.6,102.39,201.0,82.4
2016-01-03 17:30:00,35.9,33.32,99.99,201.0,82.4
2016-01-03 17:45:00,35.87,36.0,100.8,201.0,82.4
2016-01-03 18:00:00,31.16,33.51,95.76,201.0,82.4
2016-01-03 18:15:00,28.45,29.82,96.41,201.0,82.4
2016-01-03 18:30:00,32.69,33.98,1.36,201.0,82.4
2016-01-03 18:45:00,27.3,28.41,12.92,201.0,82.4
2016-01-03 19:00:00,37.2,36.15,111.7,201.0,82.4
2016-01-03 19:15:00,32.5,31.16,102.33,201.0,82.4
2016-01-03 19:30:00,25.76,27.35,96.05,201.0,82.4
2016-01-03 19:45:00,20.1,21.35,14.54,201.0,82.4
2016-01-03 20:00:00,36.3,38.96,10.41,201.0,82.4
2016-01-03 20:15:00,29.01,31.41,88.93,201.0,82.4
2016-01-03 20:30:00,19.67,19.71,89.25,201.0,82.4
2016-01-03 20:45:00,11.8,11.8,-45.65,201.0,82.4
2016-01-03 21:00:00,25.0,26.49,55.0,201.0,82.4
2016-01-03 21:15:00,22.2,22.87,75.67,201.0,82.4
2016-01-03 21:30:00,15.6,16.23,88.24,201.0,82.4
2016-01-03 21:45:00,16.4,17.37,88.34,201.0,82.4
2016-01-03 22:00:00,31.94,34.43,111.62,201.0,82.4
2016-01-03 22:15:00,29.0,28.06,102.79,201.0,82.4
2016-01-03 22:30:00,14.7,14.33,31.11,201.0,82.4
2016-01-03 22:45:00,8.83,8.11,31.11,201.0,82.4
2016-01-03 23:00:00,32.4,32.91,35.25,201.0,82.4
2016-01-03 23:15:00,23.63,21.44,57.86,201.0,82.4
2016-01-03 23:30:00,12.6,12.51,33.97,201.0,82.4
2016-01-03 23:45:00,-1.04,-1.05,33.97,201.0,82.4
2016-01-04 00:00:00,29.7,28.43,65.85,201.0,82.4
2016-01-04 00:15:00,18.63,18.97,84.28,201.0,82.4
2016-01-04 00:30:00,13.18,11.94,77.01,201.0,82.4
2016-01-04 00:45:00,2.96,2.69,41.22,201.0,82.4
2016-01-04 01:00:00,19.7,20.97,62.49,201.0,82.4
2016-01-04 01:15:00,13.6,13.22,63.91,201.0,82.4
2016-01-04 01:30:00,12.8,11.85,59.12,201.0,82.4
2016-01-04 01:45:00,10.2,10.25,59.62,201.0,82.4
2016-01-04 02:00:00,16.1,16.97,65.35,201.0,82.4
2016-01-04 02:15:00,19.17,18.08,86.73,201.0,82.4
2016-01-04 02:30:00,11.3,11.58,84.42,201.0,82.4
2016-01-04 02:45:00,10.0,9.17,79.97,201.0,82.4
2016-01-04 03:00:00,14.6,13.29,85.33,201.0,82.4
2016-01-04 03:15:00,11.0,11.07,86.87,201.0,82.4
2016-01-04 03:30:00,9.26,9.34,86.87,201.0,82.4
2016-01-04 03:45:00,13.29,13.66,79.92,201.0,82.4
2016-01-04 04:00:00,4.7,4.91,86.61,201.0,82.4
2016-01-04 04:15:00,8.0,8.76,64.74,201.0,82.4
2016-01-04 04:30:00,17.6,17.66,64.56,201.0,82.4
2016-01-04 04:45:00,22.41,21.62,85.34,201.0,82.4
2016-01-04 05:00:00,9.2,9.74,67.39,201.0,82.4
2016-01-04 05:15:00,5.22,4.98,70.54,201.0,82.4
2016-01-04 05:30:00,18.72,18.49,84.24,201.0,82.4
2016-01-04 05:45:00,43.17,39.53,84.63,201.0,82.4
2016-01-04 06:00:00,-12.69,-11.49,64.26,201.0,82.4
2016-01-04 06:15:00,17.6,19.23,86.16,201.0,82.4
2016-01-04 06:30:00,37.48,40.0,67.44,201.0,82.4
2016-01-04 06:45:00,72.0,74.82,66.22,201.0,82.4
2016-01-04 07:00:00,10.0,9.82,73.95,201.0,82.4
2016-01-04 07:15:00,33.64,31.44,78.93,201.0,82.4
2016-01-04 07:30:00,47.0,43.77,55.8,201.0,82.4
2016-01-04 07:45:00,53.27,50.61,56.49,201.0,82.4
2016-01-04 08:00:00,32.58,32.9,-31.25,201.0,82.4
2016-01-04 08:15:00,37.6,39.21,-9.04,201.0,82.4
2016-01-04 08:30:00,39.96,41.24,-28.02,201.0,82.4
2016-01-04 08:45:00,37.76,36.1,-3.55,201.0,82.4
2016-01-04 09:00:00,45.34,49.46,-107.24,201.0,82.4
2016-01-04 09:15:00,40.58,42.51,-147.58,201.0,82.4
2016-01-04 09:30:00,34.85,35.23,-11.09,201.0,82.4
2016-01-04 09:45:00,29.88,30.55,-27.73,201.0,82.4
2016-01-04 10:00:00,37.56,36.96,75.55,201.0,82.4
2016-01-04 10:15:00,37.96,36.04,82.19,201.0,82.4
2016-01-04 10:30:00,34.45,33.46,-0.19,201.0,82.4
2016-01-04 10:45:00,33.4,35.12,89.06,201.0,82.4
2016-01-04 11:00:00,35.4,31.96,82.04,201.0,82.4
2016-01-04 11:15:00,38.0,35.08,148.52,201.0,82.4
2016-01-04 11:30:00,36.1,32.82,115.56,201.0,82.4
2016-01-04 11:45:00,37.61,34.16,112.52,201.0,82.4
2016-01-04 12:00:00,35.19,37.69,-31.43,201.0,82.4
2016-01-04 12:15:00,35.56,37.01,92.12,201.0,82.4
2016-01-04 12:30:00,36.26,36.07,59.64,201.0,82.4
2016-01-04 12:45:00,36.0,33.1,-5.91,201.0,82.4
2016-01-04 13:00:00,29.49,29.44,82.4,201.0,82.4
2016-01-04 13:15:00,36.77,36.57,6.16,201.0,82.4
2016-01-04 13:30:00,38.63,36.11,-9.98,201.0,82.4
2016-01-04 13:45:00,30.9,30.49,-31.73,201.0,82.4
2016-01-04 14:00:00,28.45,27.87,-23.58,201.0,82.4
2016-01-04 14:15:00,35.8,36.63,8.63,201.0,82.4
2016-01-04 14:30:00,37.12,38.12,7.53,201.0,82.4
2016-01-04 14:45:00,35.65,32.41,-3.55,201.0,82.4
2016-01-04 15:00:00,28.4,27.69,67.93,201.0,82.4
2016-01-04 15:15:00,32.8,33.63,77.2,201.0,82.4
2016-01-04 15:30:00,38.0,38.02,-1.97,201.0,82.4
2016-01-04 15:45:00,43.4,46.49,-23.93,201.0,82.4
2016-01-04 16:00:00,26.7,27.55,-22.85,201.0,82.4
2016-01-04 16:15:00,35.25,32.87,5.36,201.0,82.4
2016-01-04 16:30:00,40.9,37.39,3.86,201.0,82.4
2016-01-04 16:45:00,48.3,49.68,5.88,201.0,82.4
2016-01-04 17:00:00,35.8,32.41,-61.57,201.0,82.4
2016-01-04 17:15:00,38.15,38.8,-9.15,201.0,82.4
2016-01-04 17:30:00,44.83,48.78,-37.78,201.0,82.4
2016-01-04 17:45:00,46.32,47.02,-37.12,201.0,82.4
2016-01-04 18:00:00,45.47,44.45,8.51,201.0,82.4
2016-01-04 18:15:00,43.2,44.44,10.69,201.0,82.4
2016-01-04 18:30:00,40.4,40.06,10.71,201.0,82.4
2016-01-04 18:45:00,34.2,34.51,6.87,201.0,82.4
2016-01-04 19:00:00,49.22,53.57,57.63,201.0,82.4
2016-01-04 19:15:00,40.84,39.91,57.43,201.0,82.4
2016-01-04 19:30:00,35.0,38.23,2.56,201.0,82.4
2016-01-04 19:45:00,23.7,25.62,12.12,201.0,82.4
2016-01-04 20:00:00,54.0,50.71,31.32,201.0,82.4
2016-01-04 20:15:00,42.4,38.75,-40.15,201.0,82.4
2016-01-04 20:30:00,31.5,28.98,-2.47,201.0,82.4
2016-01-04 20:45:00,17.2,15.54,-21.54,201.0,82.4
2016-01-04 21:00:00,45.4,41.72,58.9,201.0,82.4
2016-01-04 21:15:00,35.28,36.57,57.65,201.0,82.4
2016-01-04 21:30:00,22.19,20.29,69.55,201.0,82.4
2016-01-04 21:45:00,19.0,18.31,60.67,201.0,82.4
2016-01-04 22:00:00,46.16,49.34,6.59,201.0,82.4
2016-01-04 22:15:00,37.8,34.2,-16.08,201.0,82.4
2016-01-04 22:30:00,17.0,18.07,-0.89,201.0,82.4
2016-01-04 22:45:00,6.0,5.74,2.37,201.0,82.4
2016-01-04 23:00:00,44.2,40.82,55.9,201.0,82.4
2016-01-04 23:15:00,28.48,29.6,-7.24,201.0,82.4
2016-01-04 23:30:00,12.1,12.41,55.44,201.0,82.4
2016-01-04 23:45:00,8.8,9.46,-44.55,201.0,82.4
2016-01-05 00:00:00,31.95,33.45,59.25,201.0,82.4
2016-01-05 00:15:00,21.79,23.11,55.2,201.0,82.4
2016-01-05 00:30:00,18.97,18.14,55.84,201.0,82.4
2016-01-05 00:45:00,16.13,15.09,59.91,201.0,82.4
2016-01-05 01:00:00,30.23,31.75,68.26,201.0,82.4
2016-01-05 01:15:00,23.9,25.37,76.95,201.0,82.4
2016-01-05 01:30:00,15.74,17.28,-6.48,201.0,82.4
2016-01-05 01:45:00,14.0,13.76,-0.31,201.0,82.4
2016-01-05 02:00:00,24.0,23.39,78.97,201.0,82.4
2016-01-05 02:15:00,20.75,21.9,68.64,201.0,82.4
2016-01-05 02:30:00,17.18,16.63,69.8,201.0,82.4
2016-01-05 02:45:00,18.4,19.99,58.93,201.0,82.4
2016-01-05 03:00:00,19.07,20.44,69.07,201.0,82.4
2016-01-05 03:15:00,17.02,16.78,65.07,201.0,82.4
2016-01-05 03:30:00,16.08,16.89,67.79,201.0,82.4
2016-01-05 03:45:00,22.72,23.88,-2.54,201.0,82.4
2016-01-05 04:00:00,15.8,14.55,-1.24,201.0,82.4
2016-01-05 04:15:00,15.91,17.19,0.68,201.0,82.4
2016-01-05 04:30:00,18.38,18.4,-0.72,201.0,82.4
2016-01-05 04:45:00,25.0,26.63,-0.89,201.0,82.4
2016-01-05 05:00:00,9.96,9.6,72.4,201.0,82.4
2016-01-05 05:15:00,14.0,15.11,76.69,201.0,82.4
2016-01-05 05:30:00,22.11,21.62,71.3,201.0,82.4
2016-01-05 05:45:00,37.28,33.63,71.4,201.0,82.4
2016-01-05 06:00:00,-6.93,-7.49,29.63,201.0,82.4
2016-01-05 06:15:00,16.41,15.07,63.82,201.0,82.4
2016-01-05 06:30:00,35.81,34.52,65.16,201.0,82.4
2016-01-05 06:45:00,51.7,56.35,29.63,201.0,82.4
2016-01-05 07:00:00,10.92,11.9,-37.39,201.0,82.4
2016-01-05 07:15:00,31.6,32.06,30.34,201.0,82.4
2016-01-05 07:30:00,42.35,43.47,1.0,201.0,82.4
2016-01-05 07:45:00,50.0,49.48,1.0,201.0,82.4
2016-01-05 08:00:00,30.08,28.84,11.93,201.0,82.4
2016-01-05 08:15:00,40.64,39.25,11.21,201.0,82.4
2016-01-05 08:30:00,41.32,42.75,6.37,201.0,82.4
